安徽,安徽财经大学,会计学院,https://yz.aufe.edu.cn/
安徽,安徽财经大学,国际商学院,https://yz.aufe.edu.cn/
安徽,安徽农业大学,经济管理学院全日制,https://yjs.ahau.edu.cn/
安徽,合肥大学,经济与管理学院,https://www.hfuu.edu.cn/yjs/main.htm
安徽,安徽建筑大学,联合培养（南京信息工程大学）,https://www.ahjzu.edu.cn/yjsc/
安徽,安徽建筑大学,经济与管理学院,https://www.ahjzu.edu.cn/yjsc/
安徽,安徽师范大学,经济管理学院,https://gs.ahnu.edu.cn/
安徽,安徽大学,商学院,https://graschool.ahu.edu.cn/
安徽,安徽工业大学,商学院,https://graduate.ahut.edu.cn/
安徽,阜阳师范大学,商学院,http://www.fynu.edu.cn/yjsc/index.htm
